id,ocupation,dateRange,skills,current_job,occupation_title,start_date,end_date,candidate_id
10757,Technical Lead,"May 2018 – Present(2 years 1 month)Austin, TX",{},TRUE,Tech Lead,2018-05-01 0:00:00,nan,3164
11154,Senior Software Engineer,December 2008 – May 2010(1 year 5 months),{},FALSE,Full Stack Engineer,2008-12-01 0:00:00,2010-05-01 0:00:00,3204
11405,Software Developer,"1977 – 1981Bedford, MA",{},FALSE,Full Stack Engineer,1977-01-01 0:00:00,1981-01-01 0:00:00,3230
12253,Principal Performance Engineer - Product Development,July 2009 – February 2011(1 year 7 months)Washington D.C. Metro Area,{},FALSE,nan,2009-07-01 0:00:00,2011-02-01 0:00:00,3307
15004,BMS Developer,March 2010 – Present(10 years 3 months),{},FALSE,Full Stack Engineer,2010-03-01 0:00:00,2010-04-01 0:00:00,3657
15029,Assistant Teacher,"November 2011 – September 2013(1 year 10 months)Montevideo, Uruguay",{},FALSE,nan,2011-11-01 0:00:00,2013-09-01 0:00:00,3660
841965,Software Engineer,"August 2014 – January 2015(5 months)Recife e Região, Brasil",{},FALSE,Full Stack Engineer,2014-08-01 0:00:00,2015-01-01 0:00:00,11709
1004393,SysAdmin,"July 2013 – July 2014(1 year)Caracas, Venezuela",{},FALSE,nan,2013-07-01 0:00:00,2014-07-01 0:00:00,34997
1026905,Software Engineer,May 2019 – Present(2 years 3 months),{},TRUE,Full Stack Engineer,2019-05-01 0:00:00,nan,20463
1099864,Analista tributário,February 2011 – Present(10 years 6 months),{},TRUE,nan,2011-02-01 0:00:00,nan,39603
1288017,Developer,March 2012 – December 2012(9 months),{},FALSE,Full Stack Engineer,2012-03-01 0:00:00,2012-12-01 0:00:00,46386
2129885,External Technical Consultant,Feb 2014 – Present(8 years),{},TRUE,nan,2014-02-01 0:00:00,nan,3417
3237935,Web Developer,Dec 2001 – Jul 2003(1 year 7 months),{},FALSE,Full Stack Engineer,2001-12-01 0:00:00,2003-07-01 0:00:00,3630
3764542,Retail Demand Planner,Jan 2012 – Present(10 years 7 months),{},TRUE,nan,2012-01-01 0:00:00,nan,51806
4115153,Software Engineer,Dec 2021 – Present(10 months),{},TRUE,Full Stack Engineer,2021-12-01 0:00:00,nan,3624
4519502,Software Engineer,Apr 2019 – Apr 2020(1 year 1 month),"{Java,Spring Boot,Spring Framework,JUnit,Jenkins,jBehave,Redis,BDD}",FALSE,Full Stack Engineer,2019-04-01 0:00:00,2020-04-01 0:00:00,42065
5872264,Director of Development and Applications,Apr 2014 – Aug 2015(1 year 5 months),{},FALSE,C-level / VP,2014-04-01 0:00:00,2015-08-01 0:00:00,24042
11220,CTO,"February 2019 – Present(1 year 4 months)Burlingame, CA",{},TRUE,C-level / VP,2019-02-01 0:00:00,nan,3211
9892,"Director, Program Management",October 2015 – May 2017(1 year 7 months)San Francisco Bay Area,{},FALSE,C-level / VP,2015-10-01 0:00:00,2017-05-01 0:00:00,3081
7434,Big Data Engineer,"February 2015 – April 2015(2 months)London, United Kingdom",{},FALSE,Full Stack Engineer,2015-02-01 0:00:00,2015-04-01 0:00:00,2848
7719,Software Developer,"February 2012 – January 2014(1 year 11 months)Montreal, Canada Area",{},FALSE,Full Stack Engineer,2012-02-01 0:00:00,2014-01-01 0:00:00,2878
9202,Senior Consultant,September 1998 – January 2000(1 year 4 months),{},FALSE,nan,1998-09-01 0:00:00,2000-01-01 0:00:00,3010
10003,Co-Founder and CTO,December 2007 – November 2008(11 months)San Francisco,{},FALSE,C-level / VP,2007-12-01 0:00:00,2008-11-01 0:00:00,3094
11289,Head of Technology and Information Security,March 2019 – Present(1 year 3 months)San Francisco Bay Area,{},TRUE,nan,2019-03-01 0:00:00,nan,3218
12796,Software Developer,June 2009 – August 2010(1 year 2 months),{},FALSE,Full Stack Engineer,2009-06-01 0:00:00,2010-08-01 0:00:00,3359
12819,Business Support Technical Project/Program Manager,July 2003 – May 2008(4 years 10 months),{},FALSE,Project Manager,2003-07-01 0:00:00,2008-05-01 0:00:00,3361
19571,Web Developer,June 2009 – January 2010(7 months)Buenos Aires,{},FALSE,Full Stack Engineer,2009-06-01 0:00:00,2010-01-01 0:00:00,2315
1263428,Academic Assistant,"January 2015 – June 2015(5 months)Medellin, Colombia",{},FALSE,nan,2015-01-01 0:00:00,2015-06-01 0:00:00,44667
1292437,Asistente de Auditoría Externa,August 2015 – March 2016(7 months),{},FALSE,nan,2015-08-01 0:00:00,2016-03-01 0:00:00,46952
2666119,Senior System Developer,Oct 2016 – Mar 2018(1 year 5 months),{},FALSE,Back End Engineer,2016-10-01 0:00:00,2018-03-01 0:00:00,23216
3444805,Administrador Infraestructura,May 2011 – Oct 2013(2 years 5 months),{},FALSE,nan,2011-05-01 0:00:00,2013-10-01 0:00:00,13449
3450318,Computer Engineer,Nov 2014 – Oct 2016(1 year 11 months),{},FALSE,Full Stack Engineer,2014-11-01 0:00:00,2016-10-01 0:00:00,7044
3561535,IT Service Desk Analyst,Apr 2010 – Jan 2012(1 year 9 months),{},FALSE,nan,2010-04-01 0:00:00,2012-01-01 0:00:00,6874
3796173,Software Developer,Jan 2017 – Oct 2017(9 months),{},FALSE,Full Stack Engineer,2017-01-01 0:00:00,2017-10-01 0:00:00,8133
2566666,Senior Software developer,Jan 2001 – Mar 2005(4 years 2 months),{},FALSE,Full Stack Engineer,2001-01-01 0:00:00,2005-03-01 0:00:00,2138
5374863,Leader Web Development,Jan 2005 – May 2013(8 years 5 months),{},FALSE,Front End Engineer,2005-01-01 0:00:00,2013-05-01 0:00:00,1489
6763,Full-stack JavaScript Developer via Toptal,"November 2018 – Present(1 year 5 months)Osijek, Croatia",{},TRUE,Back End Engineer,2018-11-01 0:00:00,nan,2779
8366,VP Cloud Platform Engineering,December 2016 – May 2017(5 months)San Francisco Bay Area,{},FALSE,C-level / VP,2016-12-01 0:00:00,2017-05-01 0:00:00,2932
8587,"Vice President, Customer Success","August 2019 – Present(10 months)Austin, Texas Area",{},TRUE,C-level / VP,2019-08-01 0:00:00,nan,2951
11239,Director of Security Engineering,August 2018 – Present(1 year 10 months)San Francisco Bay Area,{},TRUE,Security Engineering,2018-08-01 0:00:00,nan,3213
234047,Trainee,July 2006 – June 2007(11 months)Sao Bernardo do Campo,{},FALSE,nan,2006-07-01 0:00:00,2007-06-01 0:00:00,12147
601926,Analista de Field Service,"febrero de 2013 – diciembre de 2015(2 años y 10 meses)Mogi das Cruzes, SP",{},FALSE,nan,2013-02-01 0:00:00,2015-12-01 0:00:00,23020
1284818,General Procurement Buyer,"December 2013 – August 2014(8 months)Guadalajara Area, Mexico",{},FALSE,nan,2013-12-01 0:00:00,2014-08-01 0:00:00,45900
3477638,Webdesign Intern,Jun 2010 – Jun 2012(2 years),{},FALSE,nan,2010-06-01 0:00:00,2012-06-01 0:00:00,10482
3553818,Senior Software Engineer,Oct 2020 – Jul 2021(9 months),{},FALSE,Full Stack Engineer,2020-10-01 0:00:00,2021-07-01 0:00:00,9585
4221004,iOS and Rails Software Developer,May 2012 – Aug 2013(1 year 3 months),{},FALSE,Full Stack Engineer,2012-05-01 0:00:00,2013-08-01 0:00:00,4119
4735538,Engineering Manager,Sep 2022 – Jan 2023(5 months),"{Web Applications,Software Development,rubocop,Sonarqube,TypeScript,Jira,RSpec,Scrum}",FALSE,Engineering Manager / Director,2022-09-01 0:00:00,2023-01-01 0:00:00,22059
5014004,QA Specialist,Nov 2015 – Mar 2019(3 years 4 months),{},FALSE,QA Automation,2015-11-01 0:00:00,2019-03-01 0:00:00,16340
5887774,Web Developer,Mar 2014 – Feb 2017(3 years),{JavaScript},FALSE,Full Stack Engineer,2014-03-01 0:00:00,2017-02-01 0:00:00,2727
5953771,Software Engineer,Nov 2008 – Dec 2009(1 year 2 months),"{Java,PostgreSQL,AngularJS}",FALSE,Full Stack Engineer,2008-11-01 0:00:00,2009-12-01 0:00:00,31870
9191,Senior Solutions Architect,June 2015 – March 2018(2 years 9 months)San Francisco,{},FALSE,Software Architect,2015-06-01 0:00:00,2018-03-01 0:00:00,3010
7411,Senior Software Engineer,February 2020 – Present(2 months)Remote,{},TRUE,Full Stack Engineer,2020-02-01 0:00:00,nan,2846
8795,Sr. Software engineer,March 2010 – September 2011(1 year 6 months),{},FALSE,Full Stack Engineer,2010-03-01 0:00:00,2011-09-01 0:00:00,2971
9705,Mid-Level Software Engineer,"August 2012 – January 2013(5 months)Cleveland/Akron, Ohio Area",{},FALSE,Full Stack Engineer,2012-08-01 0:00:00,2013-01-01 0:00:00,3061
11613,Software Engineer,August 2010 – December 2011(1 year 4 months),{},FALSE,Full Stack Engineer,2010-08-01 0:00:00,2011-12-01 0:00:00,3253
14750,Senior Software Engineer,"April 2011 – June 2018(7 years 2 months)Irvine, CA",{},FALSE,Full Stack Engineer,2011-04-01 0:00:00,2018-06-01 0:00:00,3617
90337,Diseñador gráfico digital,June 2020 – Present(8 months),{},TRUE,nan,2020-06-01 0:00:00,nan,5513
993091,Software Developer,December 2019 – Present(1 year 8 months)Remote,{},TRUE,Full Stack Engineer,2019-12-01 0:00:00,nan,34621
993131,Do! Lab intern,"January 2018 – September 2020(2 years 8 months)Provincia de Santiago, Chile",{},FALSE,nan,2018-01-01 0:00:00,2020-09-01 0:00:00,34630
1288032,Web Developer,"2012 – 2013São Paulo Area, Brazil",{},FALSE,Full Stack Engineer,2012-01-01 0:00:00,2013-01-01 0:00:00,46388
1372059,Operations Analyst,January 2021 – Present(8 months),{},TRUE,nan,2021-01-01 0:00:00,nan,50566
1497034,Desarrollador de back-end,December 2010 – September 2012(1 year 9 months)Chile,{},FALSE,Back End Engineer,2010-12-01 0:00:00,2012-09-01 0:00:00,53954
2078356,Head of Product,Apr 2021 – Present(9 months),{},TRUE,Product Manager,2021-04-01 0:00:00,nan,8034
2207950,Developer,Oct 2010 – Dec 2014(4 years 2 months),{},FALSE,Full Stack Engineer,2010-10-01 0:00:00,2014-12-01 0:00:00,6739
2320732,Professor de Informática Básica,Feb 2017 – Apr 2017(2 months),{},FALSE,nan,2017-02-01 0:00:00,2017-04-01 0:00:00,23032
3535928,Software Engineer,Jan 2021 – Present(1 year 6 months),{},TRUE,Full Stack Engineer,2021-01-01 0:00:00,nan,10862
5118661,QA Automation,Oct 2019 – Sep 2020(1 year),"{jira,jira,cucumber,ui,selenium}",FALSE,QA Automation,2019-10-01 0:00:00,2020-09-01 0:00:00,47602
3314931,Internship Trainee,May 2016(undefined),{},FALSE,nan,2016-05-01 0:00:00,2016-06-01 0:00:00,5605
3314932,Customer Operations Analyst,Sep 2021 – Present(9 months),{},TRUE,nan,2021-09-01 0:00:00,nan,5605
3314930,Spa Receptionist,Mar 2015 – Nov 2015(8 months),{},FALSE,nan,2015-03-01 0:00:00,2015-11-01 0:00:00,5605
8508,"Program Manager, Everything Reliability Engineering",January 2020 – Present(5 months)San Francisco Bay Area,{},TRUE,Project Manager,2020-01-01 0:00:00,nan,2944
9065,Software Developer,June 2008 – September 2008(3 months),{},FALSE,Full Stack Engineer,2008-06-01 0:00:00,2008-09-01 0:00:00,2998
8411,Search Engineering Manager,April 2019 – Present(1 year 2 months),{},TRUE,Engineering Manager / Director,2019-04-01 0:00:00,nan,2935
11483,Cloud Solutions Engineer,"September 2017 – September 2019(2 years)Arlington, Virginia",{},FALSE,Full Stack Engineer,2017-09-01 0:00:00,2019-09-01 0:00:00,3240
14242,Software Engineer,February 2014 – July 2015(1 year 5 months)Paraguay,{},FALSE,Full Stack Engineer,2014-02-01 0:00:00,2015-07-01 0:00:00,3551
90947,Ejecutivo para Empresas (B2B),December 2020 – Present(2 months),{},TRUE,nan,2020-12-01 0:00:00,nan,5413
121928,Senior Software Engineer,September 2020 – Present(5 months),{},TRUE,Full Stack Engineer,2020-09-01 0:00:00,nan,5411
10263,"VP of Engineering, Product","April 2020 – Present(2 months)Oakland, California, United States",{},TRUE,C-level / VP,2020-04-01 0:00:00,nan,3123
2225066,Backend WordPress Developer (Contract),Feb 2016 – Mar 2016(1 month),{},FALSE,Back End Engineer,2016-02-01 0:00:00,2016-03-01 0:00:00,2784
2622532,QA Automation Ssr. Analyst,Mar 2021 – Present(1 year 1 month),{},TRUE,QA Automation,2021-03-01 0:00:00,nan,47726
3429327,Cars' Tech Lead,Jan 2016 – Sep 2016(8 months),{},FALSE,Tech Lead,2016-01-01 0:00:00,2016-09-01 0:00:00,6914
3381930,Junior Developer,Mar 2009 – May 2009(2 months),{},FALSE,Full Stack Engineer,2009-03-01 0:00:00,2009-05-01 0:00:00,7682
3449556,Software Engineer,Apr 2019 – Jul 2021(2 years 3 months),{},FALSE,Full Stack Engineer,2019-04-01 0:00:00,2021-07-01 0:00:00,18335
3443700,Software Engineer Intern,Mar 2006 – Nov 2006(8 months),{},FALSE,Full Stack Engineer,2006-03-01 0:00:00,2006-11-01 0:00:00,7323
3451299,Propietario,Apr 2011 – May 2012(1 year 1 month),{},FALSE,nan,2011-04-01 0:00:00,2012-05-01 0:00:00,3401
3491190,Web Development Intern,Jan 2011 – Oct 2012(1 year 9 months),{},FALSE,Front End Engineer,2011-01-01 0:00:00,2012-10-01 0:00:00,9059
3562123,UX Design invited Professor,Mar 2015 – Nov 2016(1 year 8 months),{},FALSE,nan,2015-03-01 0:00:00,2016-11-01 0:00:00,5882
3791822,Teaching Assistant,Sep 2001 – Feb 2007(5 years 5 months),{},FALSE,nan,2001-09-01 0:00:00,2007-02-01 0:00:00,3604
3837567,React Native Developer,Jan 2020 – Dec 2020(11 months),{React Native},FALSE,Mobile Engineer,2020-01-01 0:00:00,2020-12-01 0:00:00,52204
4565545,Software Engineer,Jul 2019 – Present(3 years 7 months),"{golang,spring,aws,git,jenkins,docker,kubernetes,linux}",TRUE,Full Stack Engineer,2019-07-01 0:00:00,nan,23018
4693608,ETL Specialist,Jun 2010 – Dec 2011(1 year 7 months),"{etl,unix}",FALSE,nan,2010-06-01 0:00:00,2011-12-01 0:00:00,19809
8787,"Director, SQA Engineering ( Quality, Build and Release, IT Ops and Performance Eng)","December 2013 – March 2015(1 year 3 months)Santa Clara, CA",{},FALSE,C-level / VP,2013-12-01 0:00:00,2015-03-01 0:00:00,2970
7145,Software Engineer,October 2013 – September 2014(11 months)Serbia,{},FALSE,Full Stack Engineer,2013-10-01 0:00:00,2014-09-01 0:00:00,2819
8195,Operations Engineer,March 2003 – December 2003(9 months),{},FALSE,Full Stack Engineer,2003-03-01 0:00:00,2003-12-01 0:00:00,2914
13703,Developer,October 2008 – November 2009(1 year 1 month),{},FALSE,Full Stack Engineer,2008-10-01 0:00:00,2009-11-01 0:00:00,3471
15054,Coordinador de Proyectos / Scrum Master,March 2012 – December 2014(2 years 9 months),{},FALSE,Scrum Master,2012-03-01 0:00:00,2014-12-01 0:00:00,3664
15574,Digital consultant,"August 2020 – Present(1 month)Buenos Aires, Argentina",{},TRUE,nan,2020-08-01 0:00:00,nan,3704
21194,Professor,"March 2004 – Present(16 years 7 months)Cordoba, Argentina",{},TRUE,nan,2004-03-01 0:00:00,nan,4118
795988,Functional Analyst,June 2018 – Present(3 years 1 month)Gobernador Ingeniero Valentin Virasoro,{},TRUE,nan,2018-06-01 0:00:00,nan,28057
890133,Automation MKT Cloud,"febrero de 2019 – Actualidad(2 años y 5 meses)Bogotá, Bogotá D.C., Colombia",{},TRUE,nan,2019-02-01 0:00:00,nan,30689
2129884,Telecommunication Engineer,Jan 1998 – Jan 2005(7 years),{},FALSE,Full Stack Engineer,1998-01-01 0:00:00,2005-01-01 0:00:00,3417
3314926,International Volunteer,May 2017(undefined),{},FALSE,nan,2017-05-01 0:00:00,2017-06-01 0:00:00,5605
3390312,Full Stack Developer,Nov 2021 – Present(7 months),{},TRUE,Full Stack Engineer,2021-11-01 0:00:00,nan,44664
4576183,Staff Data Engineer,Feb 2022 – Jul 2022(6 months),"{Data Engineering,Data Governance,Team Leadership,Amazon Web Services (AWS),Scrum,Python (Programming Language)}",FALSE,Data Architect,2022-02-01 0:00:00,2022-07-01 0:00:00,8707
4687972,Hybris Senior Developer,Dec 2014 – Mar 2018(3 years 4 months),{Communication},FALSE,Full Stack Engineer,2014-12-01 0:00:00,2018-03-01 0:00:00,3420
5351767,JavaScript Developer - Web UI Developer,Nov 2017 – Sep 2018(11 months),"{javascript,angular,react,js}",FALSE,Front End Engineer,2017-11-01 0:00:00,2018-09-01 0:00:00,34613
5437136,Software Engineer,Jan 2007 – Mar 2008(1 year 3 months),"{php,javascript}",FALSE,Full Stack Engineer,2007-01-01 0:00:00,2008-03-01 0:00:00,9149
7100,Senior Full Stack Developer (via TopTal),January 2018 – Present(2 years 3 months)Croatia,{},TRUE,Full Stack Engineer,2018-01-01 0:00:00,nan,2815
12731,Senior Software Engineer,November 2018 – Present(1 year 7 months)Buenos Aires City,{},FALSE,Full Stack Engineer,2018-11-01 0:00:00,2018-12-01 0:00:00,3352
13877,Professor,2012 – PresentMontevideo,{},FALSE,nan,2012-01-01 0:00:00,2012-02-01 0:00:00,3498
13896,"Software provider, App development",August 2013 – October 2013(2 months),{},FALSE,Full Stack Engineer,2013-08-01 0:00:00,2013-10-01 0:00:00,3499
9760,Systems Engineer,2010 – 2012,{},FALSE,System Engineer / Analyst,2010-01-01 0:00:00,2012-01-01 0:00:00,3067
2931907,Senior Software Engineer,Jun 2021 – Present(11 months),{},TRUE,Full Stack Engineer,2021-06-01 0:00:00,nan,25603
3437809,Head of Mobile Engineering,Jan 2018 – Aug 2019(1 year 7 months),{},FALSE,nan,2018-01-01 0:00:00,2019-08-01 0:00:00,12900
3837561,Fullstack Developer,Jan 2022 – Apr 2022(3 months),"{React.js,Node.js}",FALSE,Full Stack Engineer,2022-01-01 0:00:00,2022-04-01 0:00:00,52204
4499123,Internship,Apr 2011 – Dec 2011(9 months),{},FALSE,nan,2011-04-01 0:00:00,2011-12-01 0:00:00,12232
4912918,Software Engineer,Sep 2019 – Mar 2020(7 months),"{React.js,Go}",FALSE,Full Stack Engineer,2019-09-01 0:00:00,2020-03-01 0:00:00,52227
5391774,Senior Software Engineer,Oct 2018 – May 2021(2 years 8 months),"{node.js,react,redux,mysql,circleci,aws,kubernetes}",FALSE,Full Stack Engineer,2018-10-01 0:00:00,2021-05-01 0:00:00,23673
6034989,Software Engineer Consultant,Nov 2020 – Apr 2021(6 months),{},FALSE,Full Stack Engineer,2020-11-01 0:00:00,2021-04-01 0:00:00,2189
6612,Machine Learning Engineer,September 2019 – Present(7 months),{},TRUE,Machine Learning Engineer,2019-09-01 0:00:00,nan,2765
12284,Senior Software Engineer,"January 2015 – December 2016(1 year 11 months)Austin, Texas Area",{},FALSE,Full Stack Engineer,2015-01-01 0:00:00,2016-12-01 0:00:00,3311
12433,"Manager, Identity Services Development","August 2014 – April 2015(8 months)Calgary, Canada Area",{},FALSE,nan,2014-08-01 0:00:00,2015-04-01 0:00:00,3325
12639,Sales Engineer,2007 – November 2011TELUS Communications,{},FALSE,Full Stack Engineer,2007-01-01 0:00:00,2011-11-01 0:00:00,3344
13606,Technical Lead,"February 2018 – Present(2 years 4 months)Remotely from Uruguay (company based in Barcelona, Spain)",{},TRUE,Tech Lead,2018-02-01 0:00:00,nan,3457
20539,Docente y Asistente Academico,1993 – 1994,{},FALSE,nan,1993-01-01 0:00:00,1994-01-01 0:00:00,3424
1585586,Desenvolvedor back-end Ruby on Rails,May 2017 – October 2017(5 months)Minas Gerais,{},FALSE,Back End Engineer,2017-05-01 0:00:00,2017-10-01 0:00:00,52197
2418998,Software Developer,Feb 2015 – Dec 2015(10 months),{},FALSE,Full Stack Engineer,2015-02-01 0:00:00,2015-12-01 0:00:00,22583
3374456,Tech Leader,Feb 2012 – Feb 2013(1 year),{},FALSE,Tech Lead,2012-02-01 0:00:00,2013-02-01 0:00:00,20677
3380836,Media Planner,May 2003 – Nov 2006(3 years 6 months),{},FALSE,nan,2003-05-01 0:00:00,2006-11-01 0:00:00,9463
3398124,Undergraduate Teaching Assistant,Sep 2000 – Dec 2007(7 years 3 months),{},FALSE,nan,2000-09-01 0:00:00,2007-12-01 0:00:00,3721
3443698,Full Stack Web Developer,Jun 2007 – Jul 2009(2 years 1 month),{},FALSE,Full Stack Engineer,2007-06-01 0:00:00,2009-07-01 0:00:00,7323
3444504,Full Stack Developer,Mar 2013 – Jul 2013(4 months),{},FALSE,Full Stack Engineer,2013-03-01 0:00:00,2013-07-01 0:00:00,10545
4220918,Senior Technical Support Engineer,Mar 2022 – Present(8 months),{},TRUE,Technical Support,2022-03-01 0:00:00,nan,2666
4540692,Software Engineer,May 2018 – Present(4 years 9 months),{},TRUE,Full Stack Engineer,2018-05-01 0:00:00,nan,16420
4651326,Desarrollo de Servicios Web,Aug 2008 – Dec 2008(5 months),"{php,mysql}",FALSE,nan,2008-08-01 0:00:00,2008-12-01 0:00:00,52059
5014166,QA Lead,Mar 2022 – Dec 2022(10 months),"{mobile,jira,moodle}",FALSE,QA Automation,2022-03-01 0:00:00,2022-12-01 0:00:00,8250
7201,Freelance UX Designer,April 2018 – Present(2 years)Remote,{},TRUE,UX / UI / Product Designer,2018-04-01 0:00:00,nan,2824
9916,Cofounder and CTO,September 2015 – July 2017(1 year 10 months),{},FALSE,C-level / VP,2015-09-01 0:00:00,2017-07-01 0:00:00,3084
10620,Sr R&D Director for Consumer Applications and Services,"2009 – May 2012US, France, China, India",{},FALSE,C-level / VP,2009-01-01 0:00:00,2012-05-01 0:00:00,3150
12653,Java Software Engineer,July 1998 – May 2003(4 years 10 months),{},FALSE,Back End Engineer,1998-07-01 0:00:00,2003-05-01 0:00:00,3346
12660,"Sr. Account Executive, Central US",January 2012 – April 2013(1 year 3 months)Greater Philadelphia Area,{},FALSE,Sales,2012-01-01 0:00:00,2013-04-01 0:00:00,3347
234956,Desarrollador de Videojuegos,February 2013 – October 2014(1 year 8 months)Ciudad Autónoma de Buenos Aires,{},FALSE,Back End Engineer,2013-02-01 0:00:00,2014-10-01 0:00:00,12227
15251,Software Engineer,September 2019 – Present(10 months)Greater Chicago Area,{},TRUE,Full Stack Engineer,2019-09-01 0:00:00,nan,3687
703076,INNOVATION AND DATA ANALYST,August 2014 – Present(6 years 10 months),{},TRUE,Data Analyst,2014-08-01 0:00:00,nan,25598
786290,J2EE Developer Analyst,February 2009 – April 2010(1 year 2 months),{},FALSE,Full Stack Engineer,2009-02-01 0:00:00,2010-04-01 0:00:00,27764
14499,Senior Developer,February 2015 – June 2016(1 year 4 months)Montevideo,{},FALSE,Full Stack Engineer,2015-02-01 0:00:00,2016-06-01 0:00:00,3587
9261,CTO & CIO,"May 2019 – Present(1 year 1 month)Oakland, California, USA",{},TRUE,C-level / VP,2019-05-01 0:00:00,nan,3015
11860,Architect / Senior Manager of Software Engineering,"2012 – 2017Chicago, IL",{},FALSE,Software Architect,2012-01-01 0:00:00,2017-01-01 0:00:00,3279
892145,3D Enviroment Artist,"February 2016 – August 2017(1 year 6 months)São Paulo e Região, Brasil",{},FALSE,UX / UI / Product Designer,2016-02-01 0:00:00,2017-08-01 0:00:00,28224
12876,Web Developer,1999 – 1999,{},FALSE,Full Stack Engineer,1999-01-01 0:00:00,1999-01-01 0:00:00,3366
555129,Development Coordinator,"November 2011 – September 2015(3 years 10 months)Ribeirão Preto, São Paulo, Brazil",{},FALSE,nan,2011-11-01 0:00:00,2015-09-01 0:00:00,21070
1229441,Product Manager,"February 2019 – Present(2 years 7 months)Buenos Aires, Argentina",{},TRUE,Product Manager,2019-02-01 0:00:00,nan,2267
2318948,"Associate Manager, OpenShift Engineering",Apr 2021 – Present(11 months),{},TRUE,nan,2021-04-01 0:00:00,nan,21695
2566660,Senior Software Engineer,Feb 2017 – Feb 2021(4 years),{},FALSE,Full Stack Engineer,2017-02-01 0:00:00,2021-02-01 0:00:00,2138
3132904,Project Engineer,Mar 2016 – Jul 2017(1 year 4 months),{},FALSE,Engineering Manager / Director,2016-03-01 0:00:00,2017-07-01 0:00:00,25605
3456505,Technical Recruiter,Jul 2015 – Apr 2018(2 years 9 months),{},FALSE,Technical Recruiter,2015-07-01 0:00:00,2018-04-01 0:00:00,15031
3532097,Internship,Jun 2011 – Sep 2011(3 months),{},FALSE,nan,2011-06-01 0:00:00,2011-09-01 0:00:00,17148
3532128,"SDET Lead, Advanced Technology Center, Beijing, China",Sep 2007 – Jan 2010(2 years 4 months),{},FALSE,nan,2007-09-01 0:00:00,2010-01-01 0:00:00,17706
3532592,Lead Software Engineer,Apr 2018 – Oct 2020(2 years 6 months),{},FALSE,Tech Lead,2018-04-01 0:00:00,2020-10-01 0:00:00,17871
3793025,Tech Leader,May 2010 – Jun 2012(2 years 1 month),{},FALSE,Tech Lead,2010-05-01 0:00:00,2012-06-01 0:00:00,17518
1020775,Senior Architect / Developer,"December 2015 – December 2017(2 years)São Paulo e Região, Brasil",{},FALSE,Software Architect,2015-12-01 0:00:00,2017-12-01 0:00:00,20265
1050214,Java Software Developer,"May 2019 – October 2019(5 months)Cozumel, Quintana Roo",{},FALSE,Back End Engineer,2019-05-01 0:00:00,2019-10-01 0:00:00,37123
4781400,Integration Systems Analyst,Feb 2012 – Mar 2013(1 year 2 months),"{etl,sql}",FALSE,System Engineer / Analyst,2012-02-01 0:00:00,2013-03-01 0:00:00,23903
1571248,Web & Xamarin Mobile Developer,"September 2016 – November 2017(1 year 2 months)Ciudad de México y alrededores, México",{},FALSE,Mobile Engineer,2016-09-01 0:00:00,2017-11-01 0:00:00,37206
5337662,"Project Coordinator | Data, Analysis & Insights @ Operations and Commercial",Apr 2015 – May 2016(1 year 2 months),{},FALSE,nan,2015-04-01 0:00:00,2016-05-01 0:00:00,10392
6876,Niš Community Leader,September 2018 – Present(1 year 7 months)Remote,{},TRUE,nan,2018-09-01 0:00:00,nan,2788
7633,Senior Backend Engineer (via Toptal),October 2015 – October 2016(1 year),{},FALSE,Back End Engineer,2015-10-01 0:00:00,2016-10-01 0:00:00,2872
11340,Project Manager,June 2003 – October 2007(4 years 4 months),{},FALSE,Project Manager,2003-06-01 0:00:00,2007-10-01 0:00:00,3224
11519,Senior Software Engineer,"July 2017 – May 2018(10 months)San Francisco, California",{},FALSE,Full Stack Engineer,2017-07-01 0:00:00,2018-05-01 0:00:00,3244
11840,Release Engineer,"2003 – 2006Vancouver, Canada Area",{},FALSE,Full Stack Engineer,2003-01-01 0:00:00,2006-01-01 0:00:00,3276
12092,Senior Software Engineer,1997 – 1999,{},FALSE,Full Stack Engineer,1997-01-01 0:00:00,1999-01-01 0:00:00,3295
12777,Tax Senior Manager,"March 2019 – Present(1 year 3 months)McLean, VA",{},TRUE,nan,2019-03-01 0:00:00,nan,3357
13148,Chair / Board of Directors,2015 – Present,{},TRUE,nan,2015-01-01 0:00:00,nan,3395
14222,Rails Developer,August 2008 – December 2010(2 years 4 months),{},FALSE,Full Stack Engineer,2008-08-01 0:00:00,2010-12-01 0:00:00,3548
14694,"Head of Solutions Engineering, Customer Support & Customer Success",January 2019 – October 2019(9 months),{},FALSE,nan,2019-01-01 0:00:00,2019-10-01 0:00:00,3613
3773731,Developer,Feb 2012 – Sep 2012(7 months),{},FALSE,Full Stack Engineer,2012-02-01 0:00:00,2012-09-01 0:00:00,50585
3793054,Senior Consultant / Team Advocate / Tech Lead,May 2017 – Jun 2022(5 years 1 month),{},FALSE,Tech Lead,2017-05-01 0:00:00,2022-06-01 0:00:00,7006
4221680,Software Architect | Social Entrepreneur | Volunteer,Jan 2014 – Jan 2022(8 years),{},FALSE,Software Architect,2014-01-01 0:00:00,2022-01-01 0:00:00,23025
5014009,QA Manager,Jan 2023 – Present(5 months),"{Ingeniería de control de calidad,Gestión de proyectos,Planificación de pruebas,Estrategia de pruebas}",TRUE,QA Automation,2023-01-01 0:00:00,nan,16340
